Id,Predicted
3451,-2990.824879586926
3452,-3189.5269010222546
3453,-3189.5269010222546
3454,-3718.9453005999458
3455,-3786.993938077798
3456,-3550.1846796548716
3457,-3603.943103262375
3458,-3594.4162940154756
3459,-2924.1372148586306
3460,-3291.5998572390336
3461,-3291.5998572390336
3462,-3159.585500532
3463,-2325.3092050535306
3464,-3548.1432205305364
3465,-3189.5269010222546
3466,-2687.3279564357053
3467,-2838.395931636537
3468,-3603.943103262375
3469,-3189.5269010222546
3470,-3181.3610645249128
3471,-3804.006097447261
3472,-3327.665635102295
3473,-3637.967422001301
3474,-3476.6921511787914
3475,-3153.4611231589934
3476,-3493.7043105482544
3477,-3443.348318814644
3478,-3463.7629100579998
3479,-3863.888898427771
3480,-3084.0515129315836
3481,-2792.803344526376
3482,-2732.2400571710878
3483,-3356.9265492177715
3484,-3321.541257729288
3485,-2621.3207780821886
3486,-3191.5683601465903
3487,-3356.9265492177715
3488,-3181.3610645249128
3489,-3459.6799918093284
3490,-2820.022799517517
3491,-2924.1372148586306
3492,-2259.302026700014
3493,-3321.541257729288
3494,-3056.832057940443
3495,-2325.3092050535306
3496,-3420.8922684469526
3497,-3637.967422001301
3498,-3527.048142912402
3499,-2647.1792603237723
3500,-3189.5269010222546
3501,-2193.975334721276
3502,-3024.168711951074
3503,-3497.787228796926
3504,-3917.647322035274
3505,-3191.5683601465903
3506,-2327.3506641778663
3507,-2423.9797293964166
3508,-3321.541257729288
3509,-3361.689953841221
3510,-3128.963613666966
3511,-3604.6235896371536
3512,-3570.5992708982276
3513,-3421.572754821731
3514,-2820.022799517517
3515,-3382.785031459355
3516,-2838.395931636537
3517,-3722.3477324738383
3518,-3454.2361008111
3519,-3356.9265492177715
3520,-3037.7784394466444
3521,-3256.2145657505503
3522,-3327.665635102295
3523,-3322.2217441040666
3524,-3356.9265492177715
3525,-2732.2400571710878
3526,-3537.9359249088584
3527,-2858.1300365051143
3528,-3356.9265492177715
3529,-3510.035983542939
3530,-3321.541257729288
3531,-3255.5340793757714
3532,-3463.7629100579998
3533,-3153.4611231589934
3534,-3356.9265492177715
3535,-3295.0022891129256
3536,-3291.5998572390336
3537,-3257.575538500107
3538,-3191.5683601465903
3539,-3627.7601263796237
3540,-3616.1918580083884
3541,-3561.072461651328
3542,-3463.7629100579998
3543,-3024.168711951074
3544,-3680.15757723757
3545,-3171.153768903235
3546,-3191.5683601465903
3547,-3050.707680567436
3548,-3291.5998572390336
3549,-2687.3279564357053
3550,-3217.426842388174
3551,-3390.9508679566975
3552,-3565.835866274778
3553,-2443.0333478902157
3554,-3327.665635102295
3555,-3321.541257729288
3556,-3255.5340793757714
3557,-3191.5683601465903
3558,-2792.803344526376
3559,-3463.7629100579998
3560,-3570.5992708982276
3561,-3420.8922684469526
3562,-3789.0353972021335
3563,-3355.565576468214
3564,-3510.035983542939
3565,-3255.5340793757714
3566,-2589.337918467598
3567,-2892.1543552440403
3568,-3637.286935626523
3569,-3493.7043105482544
3570,-3295.0022891129256
3571,-3171.153768903235
3572,-2588.6574320928194
3573,-3603.943103262375
3574,-2867.6568457520134
3575,-3772.0232378326705
3576,-3420.8922684469526
3577,-3464.443396432778
3578,-3259.616997624443
3579,-3493.7043105482544
3580,-3510.035983542939
3581,-3128.963613666966
3582,-3171.153768903235
3583,-3191.5683601465903
3584,-3527.7286292871804
3585,-3637.286935626523
3586,-3256.2145657505503
3587,-3356.9265492177715
3588,-3570.5992708982276
3589,-3159.585500532
3590,-3476.6921511787914
3591,-3548.1432205305364
3592,-3295.6827754877045
3593,-3866.610843926885
3594,-3181.3610645249128
3595,-3217.426842388174
3596,-3537.9359249088584
3597,-3548.1432205305364
3598,-3321.541257729288
3599,-2588.6574320928194
3600,-3570.5992708982276
3601,-3189.5269010222546
3602,-3396.3947589549257
3603,-3476.6921511787914
3604,-3463.7629100579998
3605,-3190.207387397033
3606,-3116.714858920953
3607,-2458.0040481353426
3608,-3416.128863823503
3609,-3257.575538500107
3610,-2820.022799517517
3611,-3050.707680567436
3612,-3056.832057940443
3613,-3189.5269010222546
3614,-3354.885090093436
3615,-3567.196839024335
3616,-3056.832057940443
3617,-3416.128863823503
3618,-3917.647322035274
3619,-3257.575538500107
3620,-3128.963613666966
3621,-3567.196839024335
3622,-3356.9265492177715
3623,-3420.8922684469526
3624,-3090.856376679369
3625,-3495.0652832978117
3626,-3463.7629100579998
3627,-2792.803344526376
3628,-3295.0022891129256
3629,-2187.170470973491
3630,-3421.572754821731
3631,-3255.5340793757714
3632,-3422.9337275712883
3633,-3421.572754821731
3634,-3050.707680567436
3635,-2817.300854018403
3636,-3189.5269010222546
3637,-3356.9265492177715
3638,-3259.616997624443
3639,-3637.286935626523
3640,-3412.7264319496103
3641,-3189.5269010222546
3642,-3604.6235896371536
3643,-3421.572754821731
3644,-3191.5683601465903
3645,-3464.443396432778
3646,-3349.4411990952076
3647,-3321.541257729288
3648,-3390.9508679566975
3649,-3321.541257729288
3650,-3189.5269010222546
3651,-3789.0353972021335
3652,-3527.048142912402
3653,-2579.13062284592
3654,-2327.3506641778663
3655,-3603.943103262375
3656,-3295.0022891129256
3657,-3497.787228796926
3658,-3324.943689603181
3659,-2924.1372148586306
3660,-3537.25543853408
3661,-3355.565576468214
3662,-2918.693323860403
3663,-2851.325172757329
3664,-3594.4162940154756
3665,-3561.072461651328
3666,-3189.5269010222546
3667,-3776.78664245612
3668,-2918.693323860403
3669,-3570.5992708982276
3670,-3349.4411990952076
3671,-3527.048142912402
3672,-3189.5269010222546
3673,-3412.7264319496103
3674,-3420.8922684469526
3675,-3159.585500532
3676,-3189.5269010222546
3677,-3823.0597159410595
3678,-3295.6827754877045
3679,-3593.735807640697
3680,-3090.856376679369
3681,-2858.1300365051143
3682,-3537.9359249088584
3683,-3493.7043105482544
3684,-3257.575538500107
3685,-3327.665635102295
3686,-2654.664610446336
3687,-3255.5340793757714
3688,-2858.1300365051143
3689,-3527.048142912402
3690,-3356.9265492177715
3691,-3603.943103262375
3692,-2555.3135997286718
3693,-3128.963613666966
3694,-3570.5992708982276
3695,-3476.6921511787914
3696,-3257.575538500107
3697,-3295.6827754877045
3698,-3786.993938077798
3699,-3599.860185013704
3700,-3181.3610645249128
3701,-3255.5340793757714
3702,-3324.943689603181
3703,-2990.824879586926
3704,-3531.811547535852
3705,-2987.4224477130338
3706,-3550.1846796548716
3707,-3395.7142725801473
3708,-2732.2400571710878
3709,-3259.616997624443
3710,-3350.121685469986
3711,-3603.943103262375
3712,-3825.7816614401736
3713,-2924.1372148586306
3714,-3493.7043105482544
3715,-3390.9508679566975
3716,-2838.395931636537
3717,-3056.832057940443
3718,-3823.0597159410595
3719,-3413.4069183243887
3720,-2820.022799517517
3721,-3413.4069183243887
3722,-3765.218374084885
3723,-3637.286935626523
3724,-3656.3405541203215
3725,-2489.9869077499334
3726,-3548.1432205305364
3727,-2751.9741620396644
3728,-3576.723648271234
3729,-2858.1300365051143
3730,-3421.572754821731
3731,-3218.7878151377313
3732,-3567.196839024335
3733,-3321.541257729288
3734,-3567.196839024335
3735,-3476.6921511787914
3736,-3593.735807640697
3737,-3327.665635102295
3738,-3050.707680567436
3739,-2525.372199238416
3740,-3157.5440414076643
3741,-3737.3184327189656
3742,-3421.572754821731
3743,-3257.575538500107
3744,-3128.963613666966
3745,-3372.577735837677
3746,-2858.1300365051143
3747,-2838.395931636537
3748,-2654.664610446336
3749,-3255.5340793757714
3750,-3527.7286292871804
3751,-3255.5340793757714
3752,-3789.0353972021335
3753,-3497.787228796926
3754,-3537.25543853408
3755,-3128.963613666966
3756,-3354.885090093436
3757,-3255.5340793757714
3758,-3321.541257729288
3759,-2523.330740114081
3760,-3361.689953841221
3761,-3321.541257729288
3762,-2177.6436617265913
3763,-2958.1615335975566
3764,-3422.9337275712883
3765,-3295.6827754877045
3766,-3531.811547535852
3767,-3789.0353972021335
3768,-3259.616997624443
3769,-3255.5340793757714
3770,-2987.4224477130338
3771,-3116.714858920953
3772,-3616.1918580083884
3773,-2522.6502537393026
3774,-2990.824879586926
3775,-3189.5269010222546
3776,-3493.7043105482544
3777,-3159.585500532
3778,-3256.2145657505503
3779,-3055.471085190886
3780,-3537.9359249088584
3781,-3295.0022891129256
3782,-3656.3405541203215
3783,-3128.963613666966
3784,-3084.0515129315836
3785,-3501.1896606708183
3786,-3722.3477324738383
3787,-2820.022799517517
3788,-3259.616997624443
3789,-3255.5340793757714
3790,-3191.5683601465903
3791,-3722.3477324738383
3792,-2792.803344526376
3793,-3863.888898427771
3794,-3603.943103262375
3795,-3322.2217441040666
3796,-3128.963613666966
3797,-3189.5269010222546
3798,-3055.471085190886
3799,-3814.893879443717
3800,-2984.700502213919
3801,-3464.443396432778
3802,-3501.1896606708183
3803,-2792.803344526376
3804,-2489.306421375155
3805,-3567.196839024335
3806,-3501.1896606708183
3807,-3050.707680567436
3808,-3463.7629100579998
3809,-3497.787228796926
3810,-3703.974600354818
3811,-3356.9265492177715
3812,-3604.6235896371536
3813,-3567.196839024335
3814,-3413.4069183243887
3815,-3531.811547535852
3816,-2817.300854018403
3817,-3128.963613666966
3818,-3050.707680567436
